idx,anchor_x,anchor_y,prev_x,prev_y,next_x,next_y,progress,path_tangent_heading_deg,path_tangent_heading_rad,holonomic_rotation_deg,holonomic_rotation_rad
0,0.8099999999999999,4.05,,,1.8050940661297943,4.05,0.0,0.0,0.0,0.0,0.0
1,3.9188432362263654,4.2370492471227506,3.373392487747233,4.214325274570603,4.464293984705498,4.259773219674898,0.2857523591305801,2.385614560600474,0.041636828765996066,0.0,0.0
2,5.5591054032172655,4.247852035460342,5.097359099270626,4.249392998330551,6.020851707163905,4.246311072590133,0.4362497684359721,-0.19120963248756145,-0.003337237648436263,0.0,0.0
3,6.946331073319449,4.226945763224571,6.484704830570412,4.237586993433391,7.407957316068486,4.216304533015752,0.563542254158689,-1.3205263580848996,-0.02304753280795114,0.0,0.0
4,8.585940111847405,4.178078608484505,8.040380937756664,4.198385951282789,9.131499285938146,4.157771265686221,0.7140432746218297,-2.1317359557314566,-0.037205811210662,0.0,0.0
5,11.7,4.049999999999999,10.704194255965207,4.049999999999999,,,1.0,0.0,0.0,0.0,0.0
