idx,anchor_x,anchor_y,prev_x,prev_y,next_x,next_y,progress,path_tangent_heading_deg,path_tangent_heading_rad,holonomic_rotation_deg,holonomic_rotation_rad
0,0.6000000000000001,2.8000000000000003,,,1.5826743447784293,2.9381058726557865,0.0,8.000000000000009,0.13962634015954653,8.00000000000001,0.13962634015954656
1,3.608876543667202,3.5699193830491733,3.081355238369573,3.435887271744246,4.1363978489648305,3.7039514943541008,0.28601155890943547,14.255995958548997,0.24881406762768507,4.787370866023173,0.0835553841261567
2,5.195168413058926,3.9675360180125976,4.747997632583063,3.8581720782354014,5.64233919353479,4.076899957789794,0.4366106217834798,13.742981581746525,0.2398602776424151,1.7470144277989987,0.03049115384493728
3,6.540948019383221,4.28701205165199,6.092003835282665,4.18517248273465,6.989892203483776,4.38885162056933,0.5639862034787261,12.780818065946708,0.2230673563491438,-0.692730526126377,-0.01209042850997788
4,8.138772530104532,4.635270192905234,7.602995536872957,4.539479079129132,8.674549523336108,4.731061306681337,0.7145826201875052,10.13676028550871,0.17691984246752743,-2.6505721812966905,-0.046261211625395315
5,11.200000000000001,5.120000000000002,10.211087017202898,5.1718267333325665,,,1.0,-3.0000000000000053,-0.05235987755982998,-3.0000000000000004,-0.05235987755982989
